"Identificador de la pieza de vídeo","Identificador de vídeo universal","Identificador de la página","Nombre de la página",Título,"Duración (segundos)","Hora de publicación","Etiquetas personalizadas","Comentario sobre los datos",Fecha,Alcance,"Visualizaciones de vídeo de 3 segundos","Visualizaciones de vídeo de 1 minuto","Segundos reproducidos","Segundos reproducidos de media","Espectadores de 3 segundos","Espectadores de 1 minuto","Reacciones, comentarios y veces que se ha compartido",Reacciones,Comentarios,"Veces que se ha compartido","Segundos reproducidos de Seguidores","Segundos reproducidos de Recomendaciones","Segundos reproducidos de Veces compartido","Segundos reproducidos de Publicaciones promocionadas","Segundos reproducidos de media de Recomendaciones","Segundos reproducidos de media de Seguidores","Segundos reproducidos de media de Veces compartido","Segundos reproducidos de media de Publicaciones promocionadas","Porcentaje del total de reproducciones en el intervalo 0","Porcentaje del total de reproducciones en el intervalo 1","Porcentaje del total de reproducciones en el intervalo 2","Porcentaje del total de reproducciones en el intervalo 3","Porcentaje del total de reproducciones en el intervalo 4","Porcentaje del total de reproducciones en el intervalo 5","Porcentaje del total de reproducciones en el intervalo 6","Porcentaje del total de reproducciones en el intervalo 7","Porcentaje del total de reproducciones en el intervalo 8","Porcentaje del total de reproducciones en el intervalo 9","Porcentaje del total de reproducciones en el intervalo 10","Porcentaje del total de reproducciones en el intervalo 11","Porcentaje del total de reproducciones en el intervalo 12","Porcentaje del total de reproducciones en el intervalo 13","Porcentaje del total de reproducciones en el intervalo 14","Porcentaje del total de reproducciones en el intervalo 15","Porcentaje del total de reproducciones en el intervalo 16","Porcentaje del total de reproducciones en el intervalo 17","Porcentaje del total de reproducciones en el intervalo 18","Porcentaje del total de reproducciones en el intervalo 19","Porcentaje del total de reproducciones en el intervalo 20","Porcentaje del total de reproducciones en el intervalo 21","Porcentaje del total de reproducciones en el intervalo 22","Porcentaje del total de reproducciones en el intervalo 23","Porcentaje del total de reproducciones en el intervalo 24","Porcentaje del total de reproducciones en el intervalo 25","Porcentaje del total de reproducciones en el intervalo 26","Porcentaje del total de reproducciones en el intervalo 27","Porcentaje del total de reproducciones en el intervalo 28","Porcentaje del total de reproducciones en el intervalo 29","Porcentaje del total de reproducciones en el intervalo 30","Porcentaje del total de reproducciones en el intervalo 31","Porcentaje del total de reproducciones en el intervalo 32","Porcentaje del total de reproducciones en el intervalo 33","Porcentaje del total de reproducciones en el intervalo 34","Porcentaje del total de reproducciones en el intervalo 35","Porcentaje del total de reproducciones en el intervalo 36","Porcentaje del total de reproducciones en el intervalo 37","Porcentaje del total de reproducciones en el intervalo 38","Porcentaje del total de reproducciones en el intervalo 39","Porcentaje del total de reproducciones en el intervalo 40","Porcentaje de reproducciones de 15 segundos en el intervalo 0","Porcentaje de reproducciones de 15 segundos en el intervalo 8","Porcentaje de reproducciones de 15 segundos en el intervalo 1","Porcentaje de reproducciones de 15 segundos en el intervalo 9","Porcentaje de reproducciones de 15 segundos en el intervalo 10","Porcentaje de reproducciones de 15 segundos en el intervalo 4","Porcentaje de reproducciones de 15 segundos en el intervalo 3","Porcentaje de reproducciones de 15 segundos en el intervalo 2","Porcentaje de reproducciones de 15 segundos en el intervalo 5","Porcentaje de reproducciones de 15 segundos en el intervalo 6","Porcentaje de reproducciones de 15 segundos en el intervalo 7","Porcentaje de reproducciones de 15 segundos en el intervalo 11","Porcentaje de reproducciones de 15 segundos en el intervalo 12","Porcentaje de reproducciones de 15 segundos en el intervalo 13","Porcentaje de reproducciones de 15 segundos en el intervalo 14","Porcentaje de reproducciones de 15 segundos en el intervalo 15","Porcentaje de reproducciones de 15 segundos en el intervalo 16","Porcentaje de reproducciones de 15 segundos en el intervalo 17","Porcentaje de reproducciones de 15 segundos en el intervalo 18","Porcentaje de reproducciones de 15 segundos en el intervalo 19","Porcentaje de reproducciones de 15 segundos en el intervalo 20","Porcentaje de reproducciones de 15 segundos en el intervalo 21","Porcentaje de reproducciones de 15 segundos en el intervalo 22","Porcentaje de reproducciones de 15 segundos en el intervalo 23","Porcentaje de reproducciones de 15 segundos en el intervalo 24","Porcentaje de reproducciones de 15 segundos en el intervalo 25","Porcentaje de reproducciones de 15 segundos en el intervalo 26","Porcentaje de reproducciones de 15 segundos en el intervalo 27","Porcentaje de reproducciones de 15 segundos en el intervalo 28","Porcentaje de reproducciones de 15 segundos en el intervalo 29","Porcentaje de reproducciones de 15 segundos en el intervalo 30","Porcentaje de reproducciones de 15 segundos en el intervalo 31","Porcentaje de reproducciones de 15 segundos en el intervalo 32","Porcentaje de reproducciones de 15 segundos en el intervalo 33","Porcentaje de reproducciones de 15 segundos en el intervalo 34","Porcentaje de reproducciones de 15 segundos en el intervalo 35","Porcentaje de reproducciones de 15 segundos en el intervalo 36","Porcentaje de reproducciones de 15 segundos en el intervalo 37","Porcentaje de reproducciones de 15 segundos en el intervalo 38","Porcentaje de reproducciones de 15 segundos en el intervalo 39","Porcentaje de reproducciones de 15 segundos en el intervalo 40","Ingresos estimados (USD)","Ingresos aproximados por monetización de contenido","Visualizaciones de vídeo de 3 segundos por audiencia principal (M, 45-54)","Visualizaciones de vídeo de 3 segundos por audiencia principal (M, 55-64)","Visualizaciones de vídeo de 3 segundos por audiencia principal (F, 65+)","Visualizaciones de vídeo de 3 segundos por audiencia principal (M, 65+)","Visualizaciones de vídeo de 3 segundos por audiencia principal (M, 35-44)","Visualizaciones de vídeo de 3 segundos por audiencia principal (F, 55-64)","Visualizaciones de vídeo de 3 segundos por audiencia principal (M, 25-34)","Visualizaciones de vídeo de 3 segundos por audiencia principal (F, 35-44)","Visualizaciones de vídeo de 3 segundos por audiencia principal (F, 45-54)","Visualizaciones de vídeo de 3 segundos por audiencia principal (F, 25-34)","Visualizaciones de vídeo de 3 segundos por audiencia principal (M, 18-24)","Visualizaciones de vídeo de 3 segundos por audiencia principal (F, 18-24)","Visualizaciones de vídeo de 3 segundos por país (Colombia (CO))","Visualizaciones de vídeo de 3 segundos por país (United States (US))","Visualizaciones de vídeo de 3 segundos por país (Ecuador (EC))","Visualizaciones de vídeo de 3 segundos por país (Spain (ES))","Visualizaciones de vídeo de 3 segundos por país (United Arab Emirates (AE))","Visualizaciones de vídeo de 3 segundos por país (Germany (DE))","Visualizaciones de vídeo de 3 segundos por país (Venezuela (VE))","Visualizaciones de vídeo de 3 segundos por país (Panama (PA))","Visualizaciones de vídeo de 3 segundos por país (Aruba (AW))","Visualizaciones de vídeo de 3 segundos por país (Chile (CL))","Visualizaciones de vídeo de 3 segundos por país (Paraguay (PY))","Visualizaciones de vídeo de 3 segundos por país (Puerto Rico (PR))","Visualizaciones de vídeo de 3 segundos por país (United Kingdom (GB))","Visualizaciones de vídeo de 3 segundos por país (Poland (PL))","Visualizaciones de vídeo de 3 segundos por país (Mexico (MX))","Visualizaciones de vídeo de 3 segundos por país (El Salvador (SV))","Visualizaciones de vídeo de 3 segundos por país (Costa Rica (CR))","Visualizaciones de vídeo de 3 segundos por país (Australia (AU))","Visualizaciones de vídeo de 3 segundos por país (Cuba (CU))","Visualizaciones de vídeo de 3 segundos por país (Brazil (BR))","Visualizaciones de vídeo de 3 segundos por país (Portugal (PT))","Visualizaciones de vídeo de 3 segundos por país (Belgium (BE))","Visualizaciones de vídeo de 3 segundos por país (Italy (IT))","Visualizaciones de vídeo de 3 segundos por país (Argentina (AR))","Visualizaciones de vídeo de 3 segundos por país (Dominican Republic (DO))","Visualizaciones de vídeo de 3 segundos por país (Netherlands (NL))","Visualizaciones de vídeo de 3 segundos por país (Nicaragua (NI))","Visualizaciones de vídeo de 3 segundos por país (Sweden (SE))","Visualizaciones de vídeo de 3 segundos por país (Peru (PE))","Visualizaciones de vídeo de 3 segundos por país (Bolivia (BO))","Visualizaciones de vídeo de 3 segundos por país (Bonaire, Sint Eustatius and Saba (BQ))","Visualizaciones de vídeo de 3 segundos por país (Canada (CA))","Visualizaciones de vídeo de 3 segundos por país (Guatemala (GT))","Visualizaciones de vídeo de 3 segundos por país (Honduras (HN))","Visualizaciones de vídeo de 3 segundos por país (Curaçao (CW))","Visualizaciones de vídeo de 3 segundos por país (Israel (IL))","Visualizaciones de vídeo de 3 segundos por país (France (FR))","Visualizaciones de vídeo de 3 segundos por país (Switzerland (CH))","Visualizaciones de vídeo de 3 segundos por país (Norway (NO))","Visualizaciones de vídeo de 3 segundos por país (India (IN))","Visualizaciones de vídeo de 3 segundos por país (Philippines (PH))","Visualizaciones de vídeo de 3 segundos por país (Vietnam (VN))","Visualizaciones de vídeo de 3 segundos por país (Egypt (EG))","Visualizaciones de vídeo de 3 segundos por país (Turkey (TR))","Visualizaciones de vídeo de 3 segundos por país (Thailand (TH))","Visualizaciones de vídeo de 3 segundos por país (Indonesia (ID))","Visualizaciones de vídeo de 3 segundos por país (Ukraine (UA))","Visualizaciones de vídeo de 3 segundos por país (Malaysia (MY))","Visualizaciones de vídeo de 3 segundos por país (Pakistan (PK))","Visualizaciones de vídeo de 3 segundos por país (Nigeria (NG))","Visualizaciones de vídeo de 3 segundos por país (Uruguay (UY))","Visualizaciones de vídeo de 3 segundos por país (Saudi Arabia (SA))","Visualizaciones de vídeo de 3 segundos por país (South Africa (ZA))","Visualizaciones de vídeo de 3 segundos por país (Georgia (GE))","Visualizaciones de vídeo de 3 segundos por país (Armenia (AM))","Visualizaciones de vídeo de 3 segundos por país (Morocco (MA))","Visualizaciones de vídeo de 3 segundos por país (Malta (MT))","Visualizaciones de vídeo de 3 segundos por país (New Zealand (NZ))","Visualizaciones de vídeo de 3 segundos por país (Japan (JP))","Visualizaciones de vídeo de 3 segundos por país (Andorra (AD))","Visualizaciones de vídeo de 3 segundos por país (Denmark (DK))","Visualizaciones de vídeo de 3 segundos por país (Austria (AT))","Visualizaciones de vídeo de 3 segundos por país (Saint Vincent and the Grenadines (VC))","Visualizaciones de vídeo de 1 minuto de Recomendaciones","Visualizaciones de vídeo de 1 minuto de Seguidores","Visualizaciones de vídeo de 1 minuto de Veces compartido","Visualizaciones de vídeo de 1 minuto de Publicaciones promocionadas","Visualizaciones de vídeo de 3 segundos por país (Romania (RO))","Visualizaciones de vídeo de 3 segundos por país (Sint Maarten (SX))","Visualizaciones de vídeo de 3 segundos por país (Belize (BZ))","Visualizaciones de vídeo de 3 segundos por país (Martinique (MQ))","Visualizaciones de vídeo de 3 segundos por país (Ireland (IE))","Visualizaciones de vídeo de 3 segundos por país (Bosnia and Herzegovina (BA))","Visualizaciones de vídeo de 3 segundos por país (Finland (FI))","Visualizaciones de vídeo de 3 segundos por país (Kosovo (XK))","Visualizaciones de vídeo de 3 segundos por país (Bulgaria (BG))","Visualizaciones de vídeo de 3 segundos por país (The Bahamas (BS))","Visualizaciones de vídeo de 3 segundos por país (Qatar (QA))","Visualizaciones de vídeo de 3 segundos por país (Singapore (SG))","Visualizaciones de vídeo de 3 segundos por país (Kuwait (KW))","Visualizaciones de vídeo de 3 segundos por país (South Korea (KR))","Visualizaciones de vídeo de 3 segundos por país (US Virgin Islands (VI))","Visualizaciones de vídeo de 3 segundos por país (Serbia (RS))","Visualizaciones de vídeo de 3 segundos por país (Iraq (IQ))","Visualizaciones de vídeo de 3 segundos por país (Algeria (DZ))","Visualizaciones de vídeo de 3 segundos por país (Lebanon (LB))","Visualizaciones de vídeo de 3 segundos por país (Tunisia (TN))"
1673089447387886,,518584978213629,"360 Radio Colombia",,15,"02/24/2026 08:20",,,Total,546,133,0,1902.058,4.245,130,0,2,1,0,1,567.37,1333.08,1.608,,3.5173614775726,8.3436764705882,1.608,0,1,1,0.99,0.99,0.88,0.77,0.62,0.59,0.53,0.5,0.49,0.44,0.43,0.36,0.34,0.31,0.27,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,12,7,7,25,6,25,7,6,12,7,9,44,9,,2,,,,,,1,1,,,,49,3,,,4,,,,2,2,,,,,9,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2349728762208696,,518584978213629,"360 Radio Colombia",,77,"02/24/2026 06:40",,,Total,507,244,8,3755.788,8.673,239,8,53,32,18,3,1755.85,1990.155,9.783,,6.9585839160839,12.193402777778,3.261,0,1,1,0.91,0.76,0.57,0.45,0.36,0.31,0.24,0.22,0.2,0.18,0.16,0.13,0.11,0.1,0.09,0.09,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.98,0.89,0.98,0.82,0.76,1,0.98,0.98,1,1,1,0.65,0.61,0.48,0.41,0.38,0.35,0.32,0.26,0.26,0.24,0.23,0.21,0.21,0.2,0.2,0.18,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.09,0.08,0.08,0.06,0.06,0,0,31,48,25,29,25,20,20,13,11,12,3,2,217,9,,7,,,3,,,,,,1,,1,,1,,,,,1,1,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,
917382090797249,,518584978213629,"360 Radio Colombia",,105,"02/23/2026 20:43",,,Total,134,73,17,2720.438,24.508,70,16,13,5,7,1,2662.078,58.36,,,4.1685714285714,27.444103092784,0,0,1,1,0.92,0.81,0.73,0.66,0.6,0.56,0.52,0.51,0.47,0.41,0.38,0.34,0.32,0.3,0.29,0.27,0.27,0.25,0.25,0.25,0.23,0.23,0.21,0.18,0.18,0.18,0.16,0.15,0.15,0.14,0.14,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,1,0.83,1,0.8,0.74,1,1,1,1,0.96,0.89,0.65,0.61,0.54,0.5,0.48,0.46,0.43,0.43,0.39,0.39,0.39,0.37,0.37,0.33,0.28,0.28,0.28,0.26,0.24,0.24,0.22,0.22,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,
1319481499989064,,518584978213629,"360 Radio Colombia",,151,"02/23/2026 20:20",,,Total,538,408,95,17401.184,29.694,402,95,12,9,3,0,14158.563,3242.621,,,19.074241176471,34.035007211538,0,0,1,0.95,0.7,0.54,0.49,0.44,0.41,0.39,0.38,0.38,0.32,0.3,0.27,0.27,0.26,0.24,0.24,0.22,0.21,0.2,0.2,0.18,0.18,0.17,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.11,1,0.78,1,0.77,0.66,1,1,1,0.9,0.84,0.8,0.61,0.56,0.56,0.54,0.5,0.48,0.46,0.43,0.42,0.4,0.37,0.36,0.35,0.32,0.31,0.31,0.31,0.29,0.29,0.28,0.28,0.27,0.29,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0,0.01,47,34,53,35,44,57,18,36,42,26,2,4,358,24,2,9,,,5,1,,,,,1,,2,,,,,,,,1,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,18,77,,,,,,,,,,,,,,,,,,,,,,
947365164529932,,518584978213629,"360 Radio Colombia",,27,"02/23/2026 20:04",,,Total,476,262,0,5219.192,11.808,255,0,8,3,3,2,4806.487,384.746,27.959,,5.4963714285714,13.061105978261,6.98975,0,1,1,1,1,0.93,0.88,0.83,0.79,0.76,0.7,0.66,0.6,0.58,0.56,0.53,0.51,0.48,0.44,0.39,0.37,0.34,0.32,0.31,0.29,0.27,0.26,0.25,0.24,0.22,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.89,0.8,0.75,0.71,0.65,0.65,0.61,0.56,0.54,0.51,0.5,0.46,,,,,,,,,,,,,0,0,36,32,36,19,30,37,18,17,24,10,,1,230,14,,3,,,4,,,3,,,,1,2,,,,,,,,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907974131968294,,518584978213629,"360 Radio Colombia",,97,"02/23/2026 15:15",,,Total,171,115,20,3215.627,22.176,114,20,12,6,6,0,3064.201,151.426,,,11.648153846154,23.213643939394,0,0,1,1,0.9,0.69,0.58,0.47,0.41,0.38,0.36,0.31,0.28,0.26,0.25,0.24,0.23,0.23,0.22,0.22,0.21,0.2,0.2,0.19,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.13,0.13,0.11,0.11,0.1,0.1,0.09,1,0.89,1,0.78,0.7,1,1,1,1,1,0.96,0.65,0.63,0.61,0.59,0.57,0.54,0.54,0.52,0.5,0.5,0.48,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.41,0.41,0.37,0.37,0.35,0.33,0.33,0.28,0.28,0.26,0.24,0.22,0,0,16,20,13,22,10,15,8,1,3,,1,2,107,5,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,,,,,,,,,,,,,,,,,,,,,,
1590377628863722,,518584978213629,"360 Radio Colombia",,21,"02/23/2026 14:30",,,Total,160,82,0,1472.492,9.624,81,0,3,3,0,0,1010.163,462.329,,,9.4352857142857,9.7131057692308,0,0,1,1,1,1,0.98,0.98,0.87,0.73,0.68,0.65,0.65,0.62,0.59,0.57,0.52,0.51,0.5,0.48,0.48,0.45,0.44,0.43,0.41,0.38,0.35,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.92,0.9,0.87,0.79,0.74,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889923530582748,,518584978213629,"360 Radio Colombia",,175,"02/23/2026 14:15",,,Total,164,92,20,4044.08,30.179,91,20,10,5,4,1,4019.018,25.062,,,2.0885,32.942770491803,0,0,1,0.92,0.6,0.47,0.38,0.34,0.33,0.33,0.29,0.28,0.26,0.24,0.23,0.22,0.21,0.2,0.2,0.2,0.18,0.17,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,1,0.68,1,0.65,0.6,0.88,1,1,0.78,0.75,0.75,0.55,0.53,0.5,0.48,0.45,0.45,0.45,0.43,0.4,0.35,0.35,0.35,0.33,0.33,0.33,0.33,0.33,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,
1276726137634118,,518584978213629,"360 Radio Colombia",,36,"02/23/2026 12:55",,,Total,87,50,0,674.805,8.763,48,0,4,2,1,1,625.688,49.117,,,3.5083571428571,9.9315555555556,0,0,0.98,0.98,0.98,0.98,0.76,0.62,0.58,0.5,0.4,0.34,0.28,0.26,0.26,0.22,0.18,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338365436493563,,518584978213629,"360 Radio Colombia",,19,"02/23/2026 12:22",,,Total,263,158,0,2699.564,11.109,157,0,4,2,1,1,2503.807,195.757,,,5.7575588235294,11.979937799043,0,0,1,1,1,1,0.96,0.91,0.84,0.81,0.75,0.68,0.65,0.6,0.56,0.53,0.5,0.48,0.47,0.44,0.42,0.42,0.41,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.89,0.89,0.86,,,,,,,,,,,,,,,,,,,,,0,0,29,19,6,14,24,10,17,11,10,10,2,3,147,4,,2,,,2,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773416122048212,,518584978213629,"360 Radio Colombia",,64,"02/23/2026 11:49",,,Total,241,150,34,3979.102,18.507,149,34,1,0,1,0,3575.005,404.097,,,8.7847173913043,21.153875739645,0,0,1,1,0.99,0.85,0.71,0.6,0.51,0.47,0.43,0.41,0.39,0.37,0.37,0.35,0.34,0.33,0.33,0.32,0.31,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.26,0.25,0.25,0.25,0.25,0.23,0.23,0.23,0.21,0.19,0.19,1,1,1,1,1,1,1,1,1,1,1,0.95,0.93,0.88,0.86,0.85,0.83,0.81,0.8,0.75,0.73,0.73,0.73,0.71,0.71,0.71,0.69,0.69,0.68,0.68,0.66,0.64,0.63,0.63,0.63,0.59,0.58,0.58,0.54,0.47,0.47,0,0,8,20,15,8,20,14,14,8,18,17,3,1,132,9,1,4,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,,,,,,,,,,,,,,,,,,,,,,
917507974012543,,518584978213629,"360 Radio Colombia",,119,"02/23/2026 10:17",,,Total,89,41,8,1357.594,15.785,41,8,3,1,0,2,1270.518,85.139,1.937,,7.0949166666667,17.404356164384,1.937,0,1,1,0.78,0.68,0.41,0.39,0.37,0.34,0.32,0.32,0.29,0.24,0.22,0.22,0.22,0.22,0.22,0.24,0.24,0.22,0.22,0.17,0.17,0.17,0.17,0.2,0.2,0.17,0.2,0.17,0.15,0.15,0.12,0.12,0.12,0.15,0.12,0.12,0.12,0.1,0.07,1,0.81,1,0.81,0.75,1,1,1,1,0.94,0.88,0.63,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.5,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.38,0.38,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.25,0.19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
913839651049145,,518584978213629,"360 Radio Colombia",,21,"02/23/2026 09:25",,,Total,8497,4720,0,70993.173,9.246,4655,0,24,20,0,4,4966.885,65178.634,847.654,,9.0576200667037,12.934596354167,8.6495306122449,0,1,1,1,1,0.95,0.88,0.82,0.77,0.71,0.64,0.57,0.49,0.44,0.4,0.38,0.35,0.31,0.29,0.28,0.27,0.25,0.24,0.23,0.22,0.21,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.93,0.89,0.85,0.8,0.77,0.73,,,,,,,,,,,,,,,,,0,0.08,385,145,127,68,590,324,271,1240,804,620,15,44,3671,614,13,165,4,8,27,5,14,28,5,2,24,5,10,,12,26,2,3,2,6,13,3,3,6,2,2,5,,,2,4,1,2,1,9,8,1,,2,,,,,,,,,,,,,,,,3,1,,2,,1,,,,,,,,,,,,1,,,,,,,1,1,,,,,
883185954480853,,518584978213629,"360 Radio Colombia",,18,"02/23/2026 08:58",,,Total,235,91,0,1147.036,5.41,91,0,8,7,0,1,264.019,877.343,5.674,,6.0506413793103,4.0618307692308,2.837,0,1,1,1,1,0.96,0.85,0.7,0.56,0.43,0.41,0.37,0.31,0.29,0.25,0.24,0.23,0.2,0.15,0.15,0.15,0.12,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.79,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904605802178708,,518584978213629,"360 Radio Colombia",,18,"02/23/2026 08:55",,,Total,702,298,0,4472.733,7.32,298,0,31,29,0,2,766.528,3706.205,,,7.1136372360845,8.5169777777778,0,0,1,1,1,1,0.9,0.81,0.71,0.66,0.61,0.56,0.5,0.45,0.4,0.38,0.35,0.33,0.31,0.3,0.28,0.26,0.25,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.91,0.86,0.82,,,,,,,,,,,,,,,,,,,,,0,0,55,36,10,19,47,5,72,10,9,11,13,6,272,11,1,1,,,1,,,1,,,,,,,1,,,,1,,,2,1,,,,,,,1,1,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487786363351824,,518584978213629,"360 Radio Colombia",,144,"02/22/2026 05:37",,,Total,420,109,15,3221.937,8.661,107,15,1,1,0,0,385.275,2836.662,,,9.4241262458472,5.4264084507042,0,0,0.99,0.86,0.43,0.33,0.3,0.26,0.25,0.24,0.22,0.19,0.18,0.17,0.17,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.07,0.07,0.07,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.06,1,0.75,1,0.66,0.63,1,1,1,0.88,0.84,0.81,0.56,0.56,0.53,0.5,0.47,0.47,0.47,0.47,0.47,0.47,0.41,0.41,0.38,0.38,0.34,0.38,0.38,0.38,0.34,0.25,0.25,0.25,0.28,0.22,0.22,0.19,0.19,0.22,0.19,0.19,0,0,1,2,7,4,8,3,17,22,5,25,6,8,90,10,,3,,,1,,,,,,,,3,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,,,,,,,,,,,,,,,,,,,,,,
1492304539571540,,518584978213629,"360 Radio Colombia",,20,"02/22/2026 04:54",,,Total,2237,987,0,14708.586,7.542,987,0,40,36,0,4,4208.608,10469.77,30.208,,6.8880065789474,9.9730047393365,3.776,0,1,1,1,1,0.89,0.79,0.68,0.6,0.55,0.52,0.47,0.43,0.39,0.37,0.35,0.34,0.32,0.31,0.28,0.25,0.24,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.94,0.84,0.76,0.71,,,,,,,,,,,,,,,,,,,,,0,0.01,81,70,55,44,78,102,62,191,140,124,4,18,808,44,7,46,,3,12,3,1,8,2,,3,1,15,,2,,4,1,,,2,6,2,,,1,5,2,1,,2,1,1,,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
